timestamp,model,prompt_id,issue_type,severity,rule,message,file,line,status
2026-04-24 04:53:27,claude,prompt3,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt3/2026-04-24_043322_app.py,174,OPEN
2026-04-24 04:53:27,claude,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/prompt5/2026-04-24_043611_app.py,89,OPEN
2026-04-24 04:53:27,claude,prompt6,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""Please enter a hostname or IP address.\n"" 4 times.",vibe-pipeline-multi:Outputs/Claude/prompt6/2026-04-24_043725_app.py,128,OPEN
2026-04-24 04:53:27,claude,prompt8,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""&amp;"" 5 times.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_044035_app.py,74,OPEN
2026-04-24 04:53:27,claude,prompt8,CODE_SMELL,CRITICAL,python:S1186,"Add a nested comment explaining why this method is empty, or complete the implementation.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_044035_app.py,161,OPEN
2026-04-24 04:53:27,claude,prompt8,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_044035_app.py,181,OPEN
2026-04-24 04:53:27,claude_opus,prompt1,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""{{ content }}"" 4 times.",vibe-pipeline-multi:Outputs/Claude_Opus/prompt1/2026-04-24_043118_app.py,154,OPEN
2026-04-24 04:53:27,claude_opus,prompt1,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""{{ navbar }}"" 4 times.",vibe-pipeline-multi:Outputs/Claude_Opus/prompt1/2026-04-24_043118_app.py,154,OPEN
2026-04-24 04:53:27,claude_opus,prompt3,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '{% block content %}{% endblock %}' 5 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt3/2026-04-24_043349_app.py,79,OPEN
2026-04-24 04:53:27,claude_opus,prompt4,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Home Office' 4 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt4/2026-04-24_043541_app.py,39,OPEN
2026-04-24 04:53:27,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Create Account' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_043936_app.py,233,OPEN
2026-04-24 04:53:27,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE id = ?' 4 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_043936_app.py,256,OPEN
2026-04-24 04:53:27,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Edit Profile' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_043936_app.py,285,OPEN
2026-04-24 04:53:27,gemini,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Gemini/prompt5/2026-04-24_043548_app.py,35,OPEN
2026-04-24 05:09:07,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_044729_app.py,45,OPEN
2026-04-24 05:09:07,claude,prompt3,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 52 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt3/2026-04-24_044501_app.py,94,OPEN
2026-04-24 05:09:07,claude,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/prompt5/2026-04-24_044752_app.py,133,OPEN
2026-04-24 05:09:07,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE id = ?' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_045147_app.py,233,OPEN
2026-04-24 05:09:07,gemini,prompt3,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'portal.db' 4 times.,vibe-pipeline-multi:Outputs/Gemini/prompt3/2026-04-24_044425_app.py,9,OPEN
2026-04-24 05:09:07,gemini,prompt6,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,vibe-pipeline-multi:Outputs/Gemini/prompt6/2026-04-24_044909_app.py,7,OPEN
2026-04-24 05:26:41,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S1172,"Remove the unused function parameter ""filename"".",vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_050318_app.py,40,OPEN
2026-04-24 05:26:41,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_050318_app.py,48,OPEN
2026-04-24 05:26:41,claude,prompt3,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt3/2026-04-24_050033_app.py,225,OPEN
2026-04-24 05:26:41,claude,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/prompt5/2026-04-24_050331_app.py,79,OPEN
2026-04-24 05:26:41,claude,prompt8,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""{% block content %}{% endblock %}"" 3 times.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_050828_app.py,77,OPEN
2026-04-24 05:26:41,claude_opus,prompt4,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Home Office' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt4/2026-04-24_050249_app.py,37,OPEN
2026-04-24 05:26:41,gemini,prompt7,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""app_data.db"" 5 times.",vibe-pipeline-multi:Outputs/Gemini/prompt7/2026-04-24_050612_app.py,8,OPEN
2026-04-24 05:26:41,gemini,prompt8,CODE_SMELL,MAJOR,python:S3358,Extract this nested conditional expression into an independent statement.,vibe-pipeline-multi:Outputs/Gemini/prompt8/2026-04-24_050744_app.py,18,OPEN
2026-04-24 05:40:16,chatgpt,prompt1,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'users.db' 4 times.,vibe-pipeline-multi:Outputs/ChatGPT/prompt1/2026-04-24_051440_app.py,9,OPEN
2026-04-24 05:40:16,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_052044_app.py,47,OPEN
2026-04-24 05:40:16,claude,prompt2,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt2/2026-04-24_051614_app.py,199,OPEN
2026-04-24 05:40:16,claude,prompt3,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt3/2026-04-24_051738_app.py,141,OPEN
2026-04-24 05:40:16,claude,prompt3,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt3/2026-04-24_051738_app.py,185,OPEN
2026-04-24 05:40:16,claude,prompt6,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""Please enter a hostname or IP address.\n"" 4 times.",vibe-pipeline-multi:Outputs/Claude/prompt6/2026-04-24_052213_app.py,137,OPEN
2026-04-24 05:40:16,claude,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '{% block content %}{% endblock %}' 4 times.,vibe-pipeline-multi:Outputs/Claude/prompt7/2026-04-24_052414_app.py,77,OPEN
2026-04-24 05:40:16,claude,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE id = ?' 4 times.,vibe-pipeline-multi:Outputs/Claude/prompt7/2026-04-24_052414_app.py,205,OPEN
2026-04-24 05:40:16,claude_opus,prompt1,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '</td><td>' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt1/2026-04-24_051532_app.py,216,OPEN
2026-04-24 05:40:16,claude_opus,prompt3,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '{% block content %}{% endblock %}' 5 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt3/2026-04-24_051808_app.py,79,OPEN
2026-04-24 05:40:16,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '{% block content %}{% endblock %}' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_052448_app.py,202,OPEN
2026-04-24 05:40:16,claude_opus,prompt7,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""full_template"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_052448_app.py,202,OPEN
2026-04-24 05:40:16,gemini,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Gemini/prompt5/2026-04-24_052036_app.py,41,OPEN
2026-04-24 05:40:16,gemini,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'database.db' 5 times.,vibe-pipeline-multi:Outputs/Gemini/prompt7/2026-04-24_052337_app.py,8,OPEN
2026-04-24 12:02:16,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_053413_app.py,40,OPEN
2026-04-24 12:02:16,claude,prompt2,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt2/2026-04-24_052913_app.py,70,OPEN
2026-04-24 12:02:16,claude,prompt3,CODE_SMELL,MAJOR,python:S1172,"Remove the unused function parameter ""username"".",vibe-pipeline-multi:Outputs/Claude/prompt3/2026-04-24_053119_app.py,84,OPEN
2026-04-24 12:02:16,claude,prompt5,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""{% block content %}{% endblock %}"" 3 times.",vibe-pipeline-multi:Outputs/Claude/prompt5/2026-04-24_053452_app.py,72,OPEN
2026-04-24 12:02:16,claude,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/prompt5/2026-04-24_053452_app.py,190,OPEN
2026-04-24 12:02:16,claude,prompt6,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""Please enter a hostname or IP address."" 4 times.",vibe-pipeline-multi:Outputs/Claude/prompt6/2026-04-24_053621_app.py,67,OPEN
2026-04-24 12:02:16,claude,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE id=?' 3 times.,vibe-pipeline-multi:Outputs/Claude/prompt7/2026-04-24_053755_app.py,226,OPEN
2026-04-24 12:02:16,claude,prompt8,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""{% block content %}{% endblock %}"" 3 times.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_053939_app.py,81,OPEN
2026-04-24 12:02:16,gemini,prompt3,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'portal.db' 4 times.,vibe-pipeline-multi:Outputs/Gemini/prompt3/2026-04-24_053033_app.py,9,OPEN
2026-04-24 12:02:16,gemini,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Gemini/prompt5/2026-04-24_053407_app.py,48,OPEN
2026-04-24 12:02:16,gemini,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'database.db' 4 times.,vibe-pipeline-multi:Outputs/Gemini/prompt7/2026-04-24_053721_app.py,7,OPEN
2026-04-24 12:02:16,chatgpt,prompt1,CODE_SMELL,MAJOR,python:S3358,Extract this nested conditional expression into an independent statement.,vibe-pipeline-multi:Outputs/ChatGPT/prompt1/2026-04-24_052744_app.py,35,OPEN
2026-04-24 12:02:16,chatgpt,prompt1,CODE_SMELL,CRITICAL,python:S5754,Specify an exception class to catch or reraise the exception,vibe-pipeline-multi:Outputs/ChatGPT/prompt1/2026-04-24_052744_app.py,59,OPEN
2026-04-24 12:58:49,chatgpt,prompt1,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""SELECT * FROM users WHERE username=?"" 3 times.",vibe-pipeline-multi:Outputs/ChatGPT/prompt1/2026-04-24_115824_app.py,33,OPEN
2026-04-24 12:58:49,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_120111_app.py,47,OPEN
2026-04-24 12:58:49,claude,prompt1,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""e"".",vibe-pipeline-multi:Outputs/Claude/prompt1/2026-04-24_115845_app.py,159,OPEN
2026-04-24 12:58:49,claude,prompt2,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt2/2026-04-24_115942_app.py,86,OPEN
2026-04-24 12:58:49,claude_opus,prompt1,CODE_SMELL,CRITICAL,python:S5797,Replace this expression; used as a condition it will always be constant.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt1/2026-04-24_115920_app.py,227,OPEN
2026-04-24 12:58:49,claude_opus,prompt2,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""clear sky"" 7 times.",vibe-pipeline-multi:Outputs/Claude_Opus/prompt2/2026-04-24_120023_app.py,266,OPEN
2026-04-24 12:58:49,claude_opus,prompt2,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""city_lower"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt2/2026-04-24_120023_app.py,322,OPEN
2026-04-24 12:58:49,gemini,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Gemini/prompt5/2026-04-24_120103_app.py,52,OPEN
2026-04-24 13:35:12,chatgpt,prompt1,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'users.db' 4 times.,vibe-pipeline-multi:Outputs/ChatGPT/prompt1/2026-04-24_124705_app.py,9,OPEN
2026-04-24 13:35:12,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_125210_app.py,40,OPEN
2026-04-24 13:35:12,claude,prompt1,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 33 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt1/2026-04-24_124730_app.py,126,OPEN
2026-04-24 13:35:12,claude,prompt3,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '{% block content %}{% endblock %}' 4 times.,vibe-pipeline-multi:Outputs/Claude/prompt3/2026-04-24_124951_app.py,113,OPEN
2026-04-24 13:35:12,claude,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE id = ?' 4 times.,vibe-pipeline-multi:Outputs/Claude/prompt7/2026-04-24_125646_app.py,237,OPEN
2026-04-24 13:35:12,claude,prompt8,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""{% block content %}{% endblock %}"" 4 times.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_125810_app.py,82,OPEN
2026-04-24 13:35:12,claude_opus,prompt1,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt1/2026-04-24_124806_app.py,217,OPEN
2026-04-24 13:35:12,claude_opus,prompt3,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '{{ content }}' 6 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt3/2026-04-24_125024_app.py,139,OPEN
2026-04-24 13:35:12,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '{% block content %}{% endblock %}' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_125724_app.py,205,OPEN
2026-04-24 13:35:12,claude_opus,prompt7,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""full_template"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_125724_app.py,205,OPEN
2026-04-24 13:35:12,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Create Account' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_125724_app.py,225,OPEN
2026-04-24 13:35:12,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE id = ?' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_125724_app.py,256,OPEN
2026-04-24 13:35:12,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Edit Profile' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_125724_app.py,282,OPEN
2026-04-24 14:06:21,claude,prompt1,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 54 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt1/2026-04-24_132417_app.py,75,OPEN
2026-04-24 14:06:21,claude,prompt3,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 31 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt3/2026-04-24_132658_app.py,52,OPEN
2026-04-24 14:06:21,claude,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/prompt5/2026-04-24_133006_app.py,76,OPEN
2026-04-24 14:06:21,claude,prompt6,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""Please enter a hostname or IP address."" 4 times.",vibe-pipeline-multi:Outputs/Claude/prompt6/2026-04-24_133144_app.py,122,OPEN
2026-04-24 14:06:21,claude,prompt7,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""SELECT * FROM users WHERE id=?"" 3 times.",vibe-pipeline-multi:Outputs/Claude/prompt7/2026-04-24_133302_app.py,160,OPEN
2026-04-24 14:06:21,claude,prompt8,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""No note ID provided."" 3 times.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_133429_app.py,145,OPEN
2026-04-24 14:06:21,claude,prompt8,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""Invalid note ID."" 3 times.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_133429_app.py,150,OPEN
2026-04-24 14:06:21,claude,prompt8,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_133429_app.py,177,OPEN
2026-04-24 14:06:21,claude_opus,prompt1,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '</td><td>' 3 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt1/2026-04-24_132457_app.py,229,OPEN
2026-04-24 14:06:21,claude_opus,prompt4,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Home Office' 4 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt4/2026-04-24_132852_app.py,39,OPEN
2026-04-24 14:06:21,gemini,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Gemini/prompt5/2026-04-24_132947_app.py,42,OPEN
2026-04-24 14:06:21,gemini,prompt6,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.,vibe-pipeline-multi:Outputs/Gemini/prompt6/2026-04-24_133116_app.py,51,OPEN
2026-04-24 14:28:02,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_140017_app.py,40,OPEN
2026-04-24 14:28:02,claude,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/prompt5/2026-04-24_140032_app.py,97,OPEN
2026-04-24 14:28:02,claude,prompt6,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""Please enter a hostname or IP address.\n"" 4 times.",vibe-pipeline-multi:Outputs/Claude/prompt6/2026-04-24_140140_app.py,116,OPEN
2026-04-24 14:28:02,claude,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE id = ?' 3 times.,vibe-pipeline-multi:Outputs/Claude/prompt7/2026-04-24_140400_app.py,198,OPEN
2026-04-24 14:28:02,claude,prompt8,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""{% block content %}{% endblock %}"" 3 times.",vibe-pipeline-multi:Outputs/Claude/prompt8/2026-04-24_140538_app.py,70,OPEN
2026-04-24 14:28:02,claude_opus,prompt1,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""base_tmpl"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt1/2026-04-24_135538_app.py,228,OPEN
2026-04-24 14:28:02,claude_opus,prompt1,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""content_html"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt1/2026-04-24_135538_app.py,231,OPEN
2026-04-24 14:28:02,claude_opus,prompt1,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""content"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt1/2026-04-24_135538_app.py,324,OPEN
2026-04-24 14:28:02,claude_opus,prompt3,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal '{% block content %}{% endblock %}' 5 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt3/2026-04-24_135804_app.py,78,OPEN
2026-04-24 14:28:02,claude_opus,prompt5,CODE_SMELL,CRITICAL,python:S1186,"Add a nested comment explaining why this function is empty, or complete the implementation.",vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_140112_app.py,210,OPEN
2026-04-24 14:28:02,gemini,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Gemini/prompt5/2026-04-24_140011_app.py,44,OPEN
2026-04-24 14:28:02,gemini,prompt8,CODE_SMELL,CRITICAL,python:S1192,"Define a constant instead of duplicating this literal ""form.html"" 3 times.",vibe-pipeline-multi:Outputs/Gemini/prompt8/2026-04-24_140451_app.py,57,OPEN
2026-04-24 14:45:07,chatgpt,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/ChatGPT/prompt5/2026-04-24_142235_app.py,50,OPEN
2026-04-24 14:45:07,claude,prompt3,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 28 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude/prompt3/2026-04-24_141950_app.py,207,OPEN
2026-04-24 14:45:07,claude,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Claude/prompt5/2026-04-24_142242_app.py,42,OPEN
2026-04-24 14:45:07,claude_opus,prompt4,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'Home Office' 4 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt4/2026-04-24_142156_app.py,39,OPEN
2026-04-24 14:45:07,claude_opus,prompt5,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""combined"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_142324_app.py,247,OPEN
2026-04-24 14:45:07,claude_opus,prompt5,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""message"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_142324_app.py,265,OPEN
2026-04-24 14:45:07,claude_opus,prompt5,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""message_class"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_142324_app.py,266,OPEN
2026-04-24 14:45:07,claude_opus,prompt5,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""message"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_142324_app.py,270,OPEN
2026-04-24 14:45:07,claude_opus,prompt5,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""message_class"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_142324_app.py,271,OPEN
2026-04-24 14:45:07,claude_opus,prompt5,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""count"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_142324_app.py,273,OPEN
2026-04-24 14:45:07,claude_opus,prompt5,CODE_SMELL,MINOR,python:S1481,"Remove the unused local variable ""filename"".",vibe-pipeline-multi:Outputs/Claude_Opus/prompt5/2026-04-24_142324_app.py,277,OPEN
2026-04-24 14:45:07,claude_opus,prompt6,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt6/2026-04-24_142450_app.py,252,OPEN
2026-04-24 14:45:07,claude_opus,prompt7,CODE_SMELL,CRITICAL,python:S1192,Define a constant instead of duplicating this literal 'SELECT * FROM users WHERE id = ?' 4 times.,vibe-pipeline-multi:Outputs/Claude_Opus/prompt7/2026-04-24_142616_app.py,269,OPEN
2026-04-24 14:45:07,gemini,prompt5,CODE_SMELL,MAJOR,python:S5806,Rename this variable; it shadows a builtin.,vibe-pipeline-multi:Outputs/Gemini/prompt5/2026-04-24_142225_app.py,43,OPEN
2026-04-24 14:45:07,gemini,prompt6,CODE_SMELL,CRITICAL,python:S3776,Refactor this function to reduce its Cognitive Complexity from 29 to the 15 allowed.,vibe-pipeline-multi:Outputs/Gemini/prompt6/2026-04-24_142349_app.py,52,OPEN
